1682590009 49 27 14 20 20 15 13
1682590021 50 27 14 20 20 15 13
1682590118 50 28 14 20 20 15 13
1682590145 50 29 14 20 20 15 13
1682590209 50 29 14 20 21 15 13
1682612310 50 29 14 20 21 16 13
1682613673 50 29 14 20 21 17 13
1682622631 51 29 14 20 21 17 13
1682699803 52 29 14 20 21 17 13
1682709050 53 29 14 20 21 17 13
1682717881 54 29 14 20 21 17 13
1682719357 55 29 14 20 21 17 13
1682721130 56 29 14 20 21 17 13
1683054826 56 29 15 20 21 17 13
1683117935 56 29 15 20 21 17 14
1683119219 56 29 15 20 21 17 15
1683148267 56 30 15 20 21 17 15
1683184464 56 30 15 20 22 17 15
1683185150 56 30 16 20 22 17 15
1683186025 56 30 17 20 22 17 15
1683192109 56 31 17 20 22 17 15
1683192119 56 32 17 20 22 17 15
1683210007 57 32 17 20 22 17 15
1683210556 58 32 17 20 22 17 15
1683288923 59 32 17 20 22 17 15
1683449211 59 32 17 21 22 17 15
1683450133 59 32 17 22 22 17 15
1683450352 59 32 17 23 22 17 15
1683468644 59 33 17 23 22 17 15
1683468800 59 34 17 23 22 17 15
1683470497 59 34 17 24 22 17 15
1683470522 59 34 17 25 22 17 15
1683482679 59 34 17 26 22 17 15
1683486841 59 34 17 27 22 17 15
1683486990 59 34 17 28 22 17 15
1683487276 59 34 17 29 22 17 15
1683508703 59 34 17 29 22 18 15
1683513283 59 34 17 29 22 19 15
1683791791 60 34 17 29 22 19 15
1683792031 61 34 17 29 22 19 15
1683793564 61 34 18 29 22 19 15
1683795184 61 34 19 29 22 19 15
1683795554 61 34 19 29 22 20 15
1683798049 61 34 20 29 22 20 15
1683798279 61 34 21 29 22 20 15
1683798359 61 34 22 29 22 20 15
1683800198 61 34 23 29 22 20 15
1683800298 61 35 23 29 22 20 15
1683804204 61 35 24 29 22 20 15
1683809135 61 35 25 29 22 20 15
1683810532 61 35 26 29 22 20 15
1683812615 61 35 27 29 22 20 15
1683812929 61 35 28 29 22 20 15
1683813112 61 35 29 29 22 20 15
